"","CO","DIST","WLT_EQVL","WLT_INCM","WENR_ENR","adq_bud","regcode","distname","cox","distx","coname","SDA","optype","dfg","reg","BTY","ABBOTT","PRM_cpi","prm_feqa","prm_im","prm_evm","ENS_GRR","target"
"271",17,2210,17538757640,4235213866,3285,54145764,NA,"HOBOKEN CITY","17","2210","HUDSON",1,"3","FG",NA,3,1,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"272",17,2295,NA,NA,4143,67898002,NA,"HUDSON COUNTY VOCATIONAL","17","2295","HUDSON",NA,"8","",NA,8,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"273",17,2390,40130760936,8772020070,32227,613543941,NA,"JERSEY CITY","17","2390","HUDSON",1,"3","B",NA,3,1,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"274",17,2410,4277772086,918544551,6055,107892163,NA,"KEARNY TOWN","17","2410","HUDSON",NA,"3","B",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"275",17,3610,6636069587,1310777996,7312,139877271,NA,"NORTH BERGEN TWP","17","3610","HUDSON",NA,"3","B",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"276",17,4730,5517637187,820878851,2376,38292762,NA,"SECAUCUS TOWN","17","4730","HUDSON",NA,"3","DE",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"277",17,5240,4372464119,1099524083,12837,268103287,NA,"UNION CITY","17","5240","HUDSON",1,"3","A",NA,3,1,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"278",17,5580,4046214053,740785144,1413,23234243,NA,"WEEHAWKEN TWP","17","5580","HUDSON",NA,"3","CD",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"279",17,5670,3330576941,1110075628,8026,166103855,NA,"WEST NEW YORK TOWN","17","5670","HUDSON",1,"3","A",NA,3,1,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"280",19,20,531593387,171682446,454,6538138,1050,"ALEXANDRIA TWP","19","0020","HUNTERDON",NA,"2","GH",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"281",19,370,351086311,125579103,323,4614711,3660,"BETHLEHEM TWP","19","0370","HUNTERDON",NA,"2","I",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"282",19,430,97265206,25871072,110,1691396,NA,"BLOOMSBURY BORO","19","0430","HUNTERDON",NA,"2","GH",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"283",19,670,82217224,23025517,64,913412,3660,"CALIFON BORO","19","0670","HUNTERDON",NA,"2","I",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"284",19,910,269440715,88480197,289,4223796,3660,"CLINTON TOWN","19","0910","HUNTERDON",NA,"2","I",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"285",19,920,1488731136,567907256,1151,16498538,3660,"CLINTON TWP","19","0920","HUNTERDON",NA,"2","I",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"286",19,1040,612798466,192052720,361,5296090,2300,"DELAWARE TWP","19","1040","HUNTERDON",NA,"2","GH",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"287",19,1050,772428765,226824004,753,10691865,NA,"DELAWARE VALLEY REGIONAL","19","1050","HUNTERDON",NA,"5","GH",1,5,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"288",19,1160,508333837,137290034,314,4698591,2300,"EAST AMWELL TWP","19","1160","HUNTERDON",NA,"2","I",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"289",19,1376,1413519353,374169454,964,14719855,NA,"SOUTH-HUNTERDON","19","1376","HUNTERDON",NA,"3","I",1,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"290",19,1510,3079690018,1005065312,3071,46998464,2300,"FLEMINGTON-RARITAN REG","19","1510","HUNTERDON",NA,"2","I",1,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"291",19,1600,349784620,113226192,262,3750252,3660,"FRANKLIN TWP","19","1600","HUNTERDON",NA,"2","I",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"292",19,1680,120376777,33713357,120,1777223,1050,"FRENCHTOWN BORO","19","1680","HUNTERDON",NA,"2","FG",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"293",19,1740,109761361,38347719,120,1801374,3660,"CLINTON TOWN (GLEN GARDNER)","19","1740","HUNTERDON",NA,"0","",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"294",19,1970,84190341,29752196,111,1752421,3660,"HAMPTON BORO","19","1970","HUNTERDON",NA,"2","DE",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"295",19,2140,242593547,98675351,343,5123833,3660,"HIGH BRIDGE BORO","19","2140","HUNTERDON",NA,"2","GH",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"296",19,2220,456989163,145156463,473,6805749,1050,"HOLLAND TWP","19","2220","HUNTERDON",NA,"2","FG",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"297",19,2300,3252333301,1044371353,3038,44038595,NA,"HUNTERDON CENTRAL REG","19","2300","HUNTERDON",NA,"5","I",1,5,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"298",19,2308,NA,NA,697,9526603,NA,"HUNTERDON CO VOCATIONAL","19","2308","HUNTERDON",NA,"8","",NA,8,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"299",19,2450,427189144,97125755,317,4674439,1050,"KINGWOOD TWP","19","2450","HUNTERDON",NA,"2","FG",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"300",19,2590,183063087,40317532,117,1716844,3660,"LEBANON BORO","19","2590","HUNTERDON",NA,"1","I",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"301",19,2600,613118864,205137896,570,8266408,3660,"LEBANON TWP","19","2600","HUNTERDON",NA,"2","I",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"302",19,3180,83481708,26040401,81,1252826,1050,"MILFORD BORO","19","3180","HUNTERDON",NA,"2","FG",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"303",19,3660,2908132964,1014444784,2633,36788810,NA,"N HUNT/VOORHEES REGIONAL","19","3660","HUNTERDON",NA,"5","I",1,5,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"304",19,4350,2138997821,692572417,1432,20841790,2300,"READINGTON TWP","19","4350","HUNTERDON",NA,"2","I",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"305",19,5180,1114820379,426281167,502,7099409,3660,"TEWKSBURY TWP","19","5180","HUNTERDON",NA,"2","J",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"306",19,5270,530315564,150067536,419,6062044,3660,"UNION TWP","19","5270","HUNTERDON",NA,"2","GH",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"307",21,1245,3493361898,1159590235,5484,92130098,NA,"EAST WINDSOR REGIONAL","21","1245","MERCER",NA,"3","GH",1,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"308",21,1430,3222262370,1030381991,3663,62935504,NA,"EWING TWP","21","1430","MERCER",NA,"3","DE",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"309",21,1950,9120000072,2826271395,12476,207276158,NA,"HAMILTON TWP","21","1950","MERCER",NA,"3","FG",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"310",21,2280,5061001923,1599322961,3545,50273761,NA,"HOPEWELL VALLEY REGIONAL","21","2280","MERCER",NA,"3","I",1,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"311",21,2580,4902536182,1363275397,3983,61582524,NA,"LAWRENCE TWP","21","2580","MERCER",NA,"3","GH",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"312",21,3105,NA,NA,878,13337789,NA,"MERCER COUNTY VOCATIONAL","21","3105","MERCER",NA,"8","",NA,8,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"313",21,4255,8656988794,3105962210,4173,61904490,NA,"PRINCETON","21","4255","MERCER",NA,"3","I",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"314",21,5210,2371672884,949178247,17384,346973980,NA,"TRENTON CITY","21","5210","MERCER",1,"3","A",NA,3,1,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"315",21,5510,2798012123,886316243,3415,48458474,NA,"ROBBINSVILLE TWP","21","5510","MERCER",NA,"3","I",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"316",21,5715,11339723992,3230931542,9874,140491601,NA,"W WINDSOR-PLAINSBORO REG","21","5715","MERCER",NA,"3","J",1,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"317",23,750,2710519488,537411436,3992,76600977,NA,"CARTERET BORO","23","0750","MIDDLESEX",NA,"3","B",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"318",23,970,1818038532,349677397,763,10851768,NA,"CRANBURY TWP","23","0970","MIDDLESEX",NA,"2","J",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"319",23,1140,645890611,202417921,1319,22765646,NA,"DUNELLEN BORO","23","1140","MIDDLESEX",NA,"3","FG",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"320",23,1170,7606357296,2316498984,8947,134092071,NA,"EAST BRUNSWICK TWP","23","1170","MIDDLESEX",NA,"3","I",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"321",23,1290,18983800785,4262827467,17684,267653963,NA,"EDISON TWP","23","1290","MIDDLESEX",NA,"3","GH",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"322",23,2110,214640779,80160604,284,4169848,NA,"SPOTSWOOD (HELMETTA)","23","2110","MIDDLESEX",NA,"0","",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"323",23,2150,1384949739,546307799,1662,26858349,NA,"HIGHLAND PARK BORO","23","2150","MIDDLESEX",NA,"3","GH",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"324",23,2370,437848829,157515402,944,16840536,NA,"JAMESBURG BORO","23","2370","MIDDLESEX",NA,"2","DE",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"325",23,3120,2425241182,773711936,2393,34144088,NA,"METUCHEN BORO","23","3120","MIDDLESEX",NA,"3","I",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"326",23,3140,1540819716,447318031,2192,35110600,NA,"MIDDLESEX BORO","23","3140","MIDDLESEX",NA,"3","FG",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"327",23,3150,NA,NA,3028,47317467,NA,"MIDDLESEX CO VOCATIONAL","23","3150","MIDDLESEX",NA,"8","",NA,8,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"328",23,3220,964206291,287362325,1118,16307705,NA,"MILLTOWN BORO","23","3220","MIDDLESEX",NA,"2","FG",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"329",23,3290,9496691141,2324450354,7061,100928938,NA,"MONROE TWP","23","3290","MIDDLESEX",NA,"3","FG",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"330",23,3530,3486214498,680688558,10357,212759309,NA,"NEW BRUNSWICK CITY","23","3530","MIDDLESEX",1,"3","A",NA,3,1,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"331",23,3620,4720618007,1391472335,6669,109165779,NA,"NORTH BRUNSWICK TWP","23","3620","MIDDLESEX",NA,"3","FG",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"332",23,3845,8366478763,2376606540,8826,135196736,NA,"OLD BRIDGE TWP","23","3845","MIDDLESEX",NA,"3","FG",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"333",23,4090,3414707585,866479702,11206,225063047,NA,"PERTH AMBOY CITY","23","4090","MIDDLESEX",1,"3","A",NA,3,1,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"334",23,4130,8072692476,1729449109,7322,119943911,NA,"PISCATAWAY TWP","23","4130","MIDDLESEX",NA,"3","GH",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"335",23,4660,4988389359,1380491220,6499,105417192,NA,"SAYREVILLE BORO","23","4660","MIDDLESEX",NA,"3","DE",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"336",23,4830,948984734,266331254,1122,18280640,NA,"SOUTH AMBOY CITY","23","4830","MIDDLESEX",NA,"3","CD",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"337",23,4860,9710510548,2236735579,8953,132139965,NA,"SOUTH BRUNSWICK TWP","23","4860","MIDDLESEX",NA,"3","I",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"338",23,4910,4298815574,826394969,3528,53761360,NA,"SOUTH PLAINFIELD BORO","23","4910","MIDDLESEX",NA,"3","FG",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"339",23,4920,1440543219,423487982,2424,42293582,NA,"SOUTH RIVER BORO","23","4920","MIDDLESEX",NA,"3","CD",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"340",23,4970,845598744,266379479,1170,17430382,NA,"SPOTSWOOD","23","4970","MIDDLESEX",NA,"3","DE",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"341",23,5850,11760186449,3198854603,14716,240576240,NA,"WOODBRIDGE TWP","23","5850","MIDDLESEX",NA,"3","DE",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"342",25,50,759209726,24393969,6,84071,NA,"ALLENHURST","25","0050","MONMOUTH",NA,"0","",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"343",25,100,1881944411,313616949,2242,45720157,NA,"ASBURY PARK CITY","25","0100","MONMOUTH",1,"3","A",NA,3,1,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"344",25,130,532634998,131360316,247,3557225,2120,"ATLANTIC HIGHLANDS BORO","25","0130","MONMOUTH",NA,"1","GH",NA,1,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"345",25,180,1105982602,124659747,157,2293679,NA,"AVON BORO","25","0180","MONMOUTH",NA,"2","I",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"346",25,270,1817117185,276669374,514,8818187,NA,"BELMAR BORO","25","0270","MONMOUTH",NA,"2","CD",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"347",25,500,1418201973,137376519,377,6752883,NA,"BRADLEY BEACH BORO","25","0500","MONMOUTH",NA,"2","CD",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"348",25,560,1584382240,377824521,759,10632123,NA,"BRIELLE BORO","25","0560","MONMOUTH",NA,"2","GH",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"349",25,945,2091488451,802233115,949,13388231,1650,"COLTS NECK TWP","25","0945","MONMOUTH",NA,"2","I",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"350",25,1000,2823174612,54177185,182,2702716,NA,"DEAL BORO","25","1000","MONMOUTH",NA,"2","",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"351",25,1260,1674157601,296731757,956,16261283,3270,"EATONTOWN BORO","25","1260","MONMOUTH",NA,"2","FG",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"352",25,1440,1223711617,464320905,931,12932163,4580,"FAIR HAVEN BORO","25","1440","MONMOUTH",NA,"2","I",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"353",25,1490,113309140,31454525,147,2281120,1650,"FARMINGDALE BORO","25","1490","MONMOUTH",NA,"2","DE",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"354",25,1640,773551499,171935979,1623,31904826,1650,"FREEHOLD BORO","25","1640","MONMOUTH",NA,"2","B",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"355",25,1650,11358626116,3284239174,12121,173125104,NA,"FREEHOLD REGIONAL","25","1650","MONMOUTH",NA,"5","GH",1,5,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"356",25,1660,4472586039,1096473383,3645,53163767,1650,"FREEHOLD TWP","25","1660","MONMOUTH",NA,"2","GH",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"357",25,2105,2578746356,721517922,2800,41346886,NA,"HAZLET TWP","25","2105","MONMOUTH",NA,"3","DE",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"358",25,2120,723989023,175574875,375,5677043,NA,"HENRY HUDSON REGIONAL","25","2120","MONMOUTH",NA,"4","DE",1,4,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"359",25,2160,381209806,90436907,167,2857017,2120,"HIGHLANDS BORO","25","2160","MONMOUTH",NA,"1","CD",NA,1,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"360",25,2230,4321194970,1586354509,3154,43759435,NA,"HOLMDEL TWP","25","2230","MONMOUTH",NA,"3","I",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"361",25,2290,5072055016,1338618313,5483,82042844,1650,"HOWELL TWP","25","2290","MONMOUTH",NA,"2","FG",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"362",25,2320,305641417,73497009,42,577177,NA,"INTERLAKEN","25","2320","MONMOUTH",NA,"0","",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"363",25,2400,584043697,165302659,1656,28827232,NA,"KEANSBURG BORO","25","2400","MONMOUTH",1,"3","A",NA,3,1,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"364",25,2430,777285700,187768178,865,15115003,NA,"KEYPORT BORO","25","2430","MONMOUTH",NA,"3","CD",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"365",25,2720,1337687662,426519979,831,11502990,4365,"LITTLE SILVER BORO","25","2720","MONMOUTH",NA,"2","J",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"366",25,2770,5250153775,731116791,5474,108237299,NA,"LONG BRANCH CITY","25","2770","MONMOUTH",1,"3","B",NA,3,1,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"367",25,2920,5122341041,1471495034,4937,70798797,1650,"MANALAPAN-ENGLISHTOWN REG","25","2920","MONMOUTH",NA,"2","GH",1,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"368",25,2930,2373624718,329294407,831,11926985,NA,"MANASQUAN BORO","25","2930","MONMOUTH",NA,"3","GH",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"369",25,3030,5395600666,1759349995,4775,67955573,1650,"MARLBORO TWP","25","3030","MONMOUTH",NA,"2","I",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"370",25,3040,3578206723,1022165345,3987,61921834,NA,"MATAWAN-ABERDEEN REGIONAL","25","3040","MONMOUTH",NA,"3","FG",1,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"371",25,3160,11500278194,3528623812,9890,142766170,NA,"MIDDLETOWN TWP","25","3160","MONMOUTH",NA,"3","GH",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"372",25,3200,1997582669,688842545,1686,23642591,NA,"MILLSTONE TWP","25","3200","MONMOUTH",NA,"2","I",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"373",25,3250,1137819645,220123892,199,2764231,4760,"MONMOUTH BEACH BORO","25","3250","MONMOUTH",NA,"2","I",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"374",25,3260,NA,NA,2978,41224880,NA,"MONMOUTH CO VOCATIONAL","25","3260","MONMOUTH",NA,"8","",NA,8,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"375",25,3270,1701106134,364864558,1093,16308957,NA,"MONMOUTH REGIONAL","25","3270","MONMOUTH",NA,"5","GH",1,5,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"376",25,3500,663099640,142514600,405,7339464,NA,"NEPTUNE CITY","25","3500","MONMOUTH",NA,"2","CD",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"377",25,3510,4197218006,819467314,3521,63429693,NA,"NEPTUNE TWP","25","3510","MONMOUTH",1,"3","CD",NA,3,1,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"378",25,3810,5431068013,1276235612,3383,52545181,NA,"OCEAN TWP","25","3810","MONMOUTH",NA,"3","FG",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"379",25,3830,952577744,456681584,561,8051114,4760,"OCEANPORT BORO","25","3830","MONMOUTH",NA,"2","GH",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"380",25,4360,1677913636,345015073,1449,28546582,4365,"RED BANK BORO","25","4360","MONMOUTH",NA,"2","CD",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"381",25,4365,1502944983,369965189,1271,19985850,NA,"RED BANK REGIONAL","25","4365","MONMOUTH",NA,"5","FG",1,5,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"382",25,4520,91365367,20451990,99,1394650,NA,"ROOSEVELT BORO","25","4520","MONMOUTH",NA,"1","GH",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"383",25,4570,2490813485,861754524,981,13594053,4580,"RUMSON BORO","25","4570","MONMOUTH",NA,"2","J",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"384",25,4580,1923899585,684422207,1140,15538085,NA,"RUMSON-FAIR HAVEN REG","25","4580","MONMOUTH",NA,"5","J",1,5,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"385",25,4680,619733596,68091214,27,395879,4760,"OCEANPORT BORO (SEA BRIGHT)","25","4680","MONMOUTH",NA,"0","",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"386",25,4690,2671554727,241703136,141,1946756,NA,"SEA GIRT BORO","25","4690","MONMOUTH",NA,"2","I",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"387",25,4760,1633400569,419036863,705,9953190,NA,"SHORE REGIONAL","25","4760","MONMOUTH",NA,"5","GH",1,5,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"388",25,4770,839648371,196125843,485,6767527,4365,"SHREWSBURY BORO","25","4770","MONMOUTH",NA,"2","I",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"389",25,4840,429940123,59085446,185,3048358,NA,"LAKE COMO","25","4840","MONMOUTH",NA,"0","",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"390",25,4980,4375766716,335772536,188,2583528,NA,"SPRING LAKE BORO","25","4980","MONMOUTH",NA,"2","I",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"391",25,4990,1310713524,200665524,452,6379767,NA,"SPRING LAKE HEIGHTS BORO","25","4990","MONMOUTH",NA,"2","FG",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"392",25,5185,2535925517,610817169,1416,21141855,3270,"TINTON FALLS","25","5185","MONMOUTH",NA,"2","GH",1,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"393",25,5230,633549628,169800259,831,13214847,NA,"UNION BEACH","25","5230","MONMOUTH",NA,"2","CD",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"394",25,5310,1561490554,484824676,1682,23820092,NA,"UPPER FREEHOLD REGIONAL","25","5310","MONMOUTH",NA,"3","GH",1,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"395",25,5420,6591490849,1406595629,3475,50194837,NA,"WALL TWP","25","5420","MONMOUTH",NA,"3","GH",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"396",25,5640,972507657,211602146,543,8071792,4760,"WEST LONG BRANCH BORO","25","5640","MONMOUTH",NA,"2","FG",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"397",25,5645,161278707,10301623,1,11919,NA,"LOCH ARBOUR","25","5645","MONMOUTH",NA,"0","FG",NA,NA,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"398",27,450,1195167954,328414488,1135,18937752,NA,"BOONTON TOWN","27","0450","MORRIS",NA,"3","FG",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"399",27,460,973503504,362660459,678,9632637,NA,"BOONTON TWP","27","0460","MORRIS",NA,"2","I",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"400",27,630,1024023880,296433337,1022,16048054,NA,"BUTLER BORO","27","0630","MORRIS",NA,"3","DE",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"401",27,785,6252749154,2440567555,4174,59189508,NA,"SCH DIST OF THE CHATHAMS","27","0785","MORRIS",NA,"3","J",1,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"402",27,820,1464369101,577504974,1051,15324509,5660,"CHESTER TWP","27","0820","MORRIS",NA,"2","J",1,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"403",27,1090,2275528399,686439646,1679,24322646,3370,"DENVILLE TWP","27","1090","MORRIS",NA,"2","I",NA,2,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
"404",27,1110,1429280159,332465016,2940,58517091,NA,"DOVER TOWN","27","1110","MORRIS",NA,"3","A",NA,3,NA,0.017,7784341212,0.049819447,0.014523812,-0.000694,7911180840.14525
