"COUNTY_ID","CONAME","DISTRICT_ID","DISTNAME","ENROLL_LINE_NO","ENROLL_CAT","AMOUNT_1","AMOUNT_2","AMOUNT_3"
03,"Bergen",1700,"Garfield City",11,"Onroll (Full)",4686.0,4660.0,4687.0
03,"Bergen",1700,"Garfield City",12,"Onroll (Shared)",20.0,26.0,26.0
03,"Bergen",1700,"Garfield City",13,"Onroll (Reg Adult HS)",0.0,0.0,3.0
03,"Bergen",1700,"Garfield City",21,"Onroll (SpEd Full)",774.0,819.0,857.0
03,"Bergen",1700,"Garfield City",22,"Onroll (SpEd Shared)",4.0,2.0,2.0
03,"Bergen",1700,"Garfield City",40,"Sent Private School",22.0,26.0,0.0
03,"Bergen",1700,"Garfield City",51,"Sent Oth Dist Reg",8.0,2.0,0.0
03,"Bergen",1700,"Garfield City",52,"Sent Oth Dist SpEd",35.0,37.0,0.0
03,"Bergen",1700,"Garfield City",60,"Received Oth Dist",16.0,10.0,0.0
03,"Bergen",1700,"Garfield City",70,"State Facilities",1.0,2.0,2.0
03,"Bergen",1760,"Glen Rock Boro",11,"Onroll (Full)",2103.0,2143.0,2185.0
03,"Bergen",1760,"Glen Rock Boro",21,"Onroll (SpEd Full)",405.0,381.0,381.0
03,"Bergen",1760,"Glen Rock Boro",22,"Onroll (SpEd Shared)",1.0,3.0,3.0
03,"Bergen",1760,"Glen Rock Boro",40,"Sent Private School",33.0,33.0,27.0
03,"Bergen",1760,"Glen Rock Boro",52,"Sent Oth Dist SpEd",5.0,8.0,6.0
03,"Bergen",1760,"Glen Rock Boro",60,"Received Oth Dist",8.0,5.0,0.0
03,"Bergen",1860,"Hackensack City",11,"Onroll (Full)",4904.0,4781.0,4555.0
03,"Bergen",1860,"Hackensack City",12,"Onroll (Shared)",23.0,21.0,21.0
03,"Bergen",1860,"Hackensack City",21,"Onroll (SpEd Full)",1118.0,1157.0,1146.0
03,"Bergen",1860,"Hackensack City",22,"Onroll (SpEd Shared)",11.0,5.0,5.0
03,"Bergen",1860,"Hackensack City",40,"Sent Private School",56.5,59.5,0.0
03,"Bergen",1860,"Hackensack City",51,"Sent Oth Dist Reg",3.0,0.0,0.0
03,"Bergen",1860,"Hackensack City",52,"Sent Oth Dist SpEd",56.5,53.5,114.0
03,"Bergen",1860,"Hackensack City",60,"Received Oth Dist",495.0,508.0,502.0
03,"Bergen",1860,"Hackensack City",70,"State Facilities",1.0,1.0,1.0
03,"Bergen",2050,"Harrington Park Boro",11,"Onroll (Full)",529.0,527.0,532.0
03,"Bergen",2050,"Harrington Park Boro",21,"Onroll (SpEd Full)",73.0,73.0,72.0
03,"Bergen",2050,"Harrington Park Boro",40,"Sent Private School",8.0,6.0,7.0
03,"Bergen",2050,"Harrington Park Boro",52,"Sent Oth Dist SpEd",21.0,19.0,16.0
03,"Bergen",2050,"Harrington Park Boro",60,"Received Oth Dist",18.0,16.0,0.0
03,"Bergen",2080,"Hasbrouck Heights Boro",11,"Onroll (Full)",1531.0,1497.0,1477.0
03,"Bergen",2080,"Hasbrouck Heights Boro",12,"Onroll (Shared)",4.0,5.0,5.0
03,"Bergen",2080,"Hasbrouck Heights Boro",21,"Onroll (SpEd Full)",249.0,258.0,253.0
03,"Bergen",2080,"Hasbrouck Heights Boro",22,"Onroll (SpEd Shared)",,3.0,3.0
03,"Bergen",2080,"Hasbrouck Heights Boro",40,"Sent Private School",8.0,14.0,17.0
03,"Bergen",2080,"Hasbrouck Heights Boro",52,"Sent Oth Dist SpEd",26.0,19.0,23.0
03,"Bergen",2080,"Hasbrouck Heights Boro",60,"Received Oth Dist",7.0,6.0,0.0
03,"Bergen",2080,"Hasbrouck Heights Boro",70,"State Facilities",,1.0,0.0
03,"Bergen",2090,"Haworth Boro",11,"Onroll (Full)",357.0,347.0,327.0
03,"Bergen",2090,"Haworth Boro",21,"Onroll (SpEd Full)",38.0,40.0,58.0
03,"Bergen",2090,"Haworth Boro",51,"Sent Oth Dist Reg",0.0,0.0,4.0
03,"Bergen",2090,"Haworth Boro",52,"Sent Oth Dist SpEd",9.0,9.0,9.0
03,"Bergen",2180,"Hillsdale Boro",11,"Onroll (Full)",910.0,901.0,843.0
03,"Bergen",2180,"Hillsdale Boro",21,"Onroll (SpEd Full)",224.0,203.0,208.0
03,"Bergen",2180,"Hillsdale Boro",40,"Sent Private School",4.0,6.0,7.0
03,"Bergen",2180,"Hillsdale Boro",51,"Sent Oth Dist Reg",0.0,0.0,14.0
03,"Bergen",2180,"Hillsdale Boro",52,"Sent Oth Dist SpEd",4.0,3.0,7.0
03,"Bergen",2180,"Hillsdale Boro",60,"Received Oth Dist",18.0,19.0,0.0
03,"Bergen",2200,"Ho Ho Kus Boro",11,"Onroll (Full)",517.0,522.0,524.0
03,"Bergen",2200,"Ho Ho Kus Boro",21,"Onroll (SpEd Full)",73.0,74.0,74.0
03,"Bergen",2200,"Ho Ho Kus Boro",40,"Sent Private School",6.0,8.0,8.0
03,"Bergen",2200,"Ho Ho Kus Boro",51,"Sent Oth Dist Reg",236.0,234.0,232.0
03,"Bergen",2200,"Ho Ho Kus Boro",52,"Sent Oth Dist SpEd",45.0,43.0,43.0
03,"Bergen",2200,"Ho Ho Kus Boro",60,"Received Oth Dist",13.0,11.0,7.0
03,"Bergen",2620,"Leonia Boro",11,"Onroll (Full)",1687.0,1771.0,1787.0
03,"Bergen",2620,"Leonia Boro",21,"Onroll (SpEd Full)",251.0,257.0,257.0
03,"Bergen",2620,"Leonia Boro",22,"Onroll (SpEd Shared)",1.0,1.0,1.0
03,"Bergen",2620,"Leonia Boro",40,"Sent Private School",4.0,8.0,8.0
03,"Bergen",2620,"Leonia Boro",52,"Sent Oth Dist SpEd",10.0,10.0,16.0
03,"Bergen",2620,"Leonia Boro",60,"Received Oth Dist",504.0,550.0,549.0
03,"Bergen",2710,"Little Ferry Boro",11,"Onroll (Full)",788.0,762.0,920.0
03,"Bergen",2710,"Little Ferry Boro",21,"Onroll (SpEd Full)",88.0,103.0,166.0
03,"Bergen",2710,"Little Ferry Boro",40,"Sent Private School",6.0,5.0,0.0
03,"Bergen",2710,"Little Ferry Boro",51,"Sent Oth Dist Reg",317.5,278.5,0.0
03,"Bergen",2710,"Little Ferry Boro",52,"Sent Oth Dist SpEd",56.0,56.0,0.0
03,"Bergen",2710,"Little Ferry Boro",60,"Received Oth Dist",20.0,95.0,0.0
03,"Bergen",2710,"Little Ferry Boro",70,"State Facilities",,1.0,0.0
03,"Bergen",2740,"Lodi Borough",11,"Onroll (Full)",2922.0,2906.0,2926.0
03,"Bergen",2740,"Lodi Borough",12,"Onroll (Shared)",17.0,27.0,0.0
03,"Bergen",2740,"Lodi Borough",21,"Onroll (SpEd Full)",261.0,260.0,447.0
03,"Bergen",2740,"Lodi Borough",22,"Onroll (SpEd Shared)",11.0,8.0,0.0
03,"Bergen",2740,"Lodi Borough",40,"Sent Private School",11.0,11.0,10.0
03,"Bergen",2740,"Lodi Borough",51,"Sent Oth Dist Reg",1.0,3.0,0.0
03,"Bergen",2740,"Lodi Borough",52,"Sent Oth Dist SpEd",200.0,213.0,31.0
03,"Bergen",2740,"Lodi Borough",60,"Received Oth Dist",1.0,,0.0
03,"Bergen",2740,"Lodi Borough",70,"State Facilities",1.0,,0.0
03,"Bergen",2860,"Lyndhurst Twp",11,"Onroll (Full)",2179.0,2164.0,2320.0
03,"Bergen",2860,"Lyndhurst Twp",12,"Onroll (Shared)",1.0,3.0,0.0
03,"Bergen",2860,"Lyndhurst Twp",21,"Onroll (SpEd Full)",350.0,355.0,367.0
03,"Bergen",2860,"Lyndhurst Twp",40,"Sent Private School",16.0,16.0,18.0
03,"Bergen",2860,"Lyndhurst Twp",51,"Sent Oth Dist Reg",0.0,1.0,0.0
03,"Bergen",2860,"Lyndhurst Twp",52,"Sent Oth Dist SpEd",29.0,28.0,31.0
03,"Bergen",2860,"Lyndhurst Twp",60,"Received Oth Dist",86.0,5.0,41.0
03,"Bergen",2860,"Lyndhurst Twp",70,"State Facilities",1.0,,0.0
03,"Bergen",2900,"Mahwah Twp",11,"Onroll (Full)",2405.0,2406.0,2416.0
03,"Bergen",2900,"Mahwah Twp",12,"Onroll (Shared)",1.0,,0.0
03,"Bergen",2900,"Mahwah Twp",21,"Onroll (SpEd Full)",425.0,419.0,473.0
03,"Bergen",2900,"Mahwah Twp",22,"Onroll (SpEd Shared)",1.0,2.0,0.0
03,"Bergen",2900,"Mahwah Twp",40,"Sent Private School",32.0,33.0,0.0
03,"Bergen",2900,"Mahwah Twp",51,"Sent Oth Dist Reg",0.5,1.0,0.0
03,"Bergen",2900,"Mahwah Twp",52,"Sent Oth Dist SpEd",34.0,30.5,11.5
03,"Bergen",2900,"Mahwah Twp",70,"State Facilities",,1.0,1.0
03,"Bergen",3060,"Maywood Boro",11,"Onroll (Full)",880.0,852.0,879.0
03,"Bergen",3060,"Maywood Boro",21,"Onroll (SpEd Full)",116.0,126.0,119.0
03,"Bergen",3060,"Maywood Boro",40,"Sent Private School",8.0,8.0,0.0
03,"Bergen",3060,"Maywood Boro",51,"Sent Oth Dist Reg",224.5,221.0,265.0
03,"Bergen",3060,"Maywood Boro",52,"Sent Oth Dist SpEd",41.0,47.0,55.5
03,"Bergen",3060,"Maywood Boro",60,"Received Oth Dist",7.0,7.0,1.0
03,"Bergen",3170,"Midland Park Boro",11,"Onroll (Full)",791.0,743.0,768.0
03,"Bergen",3170,"Midland Park Boro",12,"Onroll (Shared)",4.0,5.0,0.0
03,"Bergen",3170,"Midland Park Boro",21,"Onroll (SpEd Full)",123.0,146.0,146.0
03,"Bergen",3170,"Midland Park Boro",22,"Onroll (SpEd Shared)",,1.0,1.0
03,"Bergen",3170,"Midland Park Boro",40,"Sent Private School",20.0,14.0,16.0
03,"Bergen",3170,"Midland Park Boro",51,"Sent Oth Dist Reg",0.0,0.0,3.0
03,"Bergen",3170,"Midland Park Boro",52,"Sent Oth Dist SpEd",7.5,8.5,12.5
03,"Bergen",3170,"Midland Park Boro",60,"Received Oth Dist",19.0,13.0,14.0
03,"Bergen",3330,"Montvale Boro",11,"Onroll (Full)",866.0,880.0,886.0
03,"Bergen",3330,"Montvale Boro",21,"Onroll (SpEd Full)",99.0,107.0,101.0
03,"Bergen",3330,"Montvale Boro",40,"Sent Private School",4.0,2.0,4.0
03,"Bergen",3330,"Montvale Boro",52,"Sent Oth Dist SpEd",6.0,8.0,7.0
03,"Bergen",3330,"Montvale Boro",60,"Received Oth Dist",13.0,13.0,10.0
03,"Bergen",3350,"Moonachie Boro",11,"Onroll (Full)",263.0,293.0,320.0
03,"Bergen",3350,"Moonachie Boro",21,"Onroll (SpEd Full)",47.0,44.0,44.0
03,"Bergen",3350,"Moonachie Boro",40,"Sent Private School",5.0,6.0,7.0
03,"Bergen",3350,"Moonachie Boro",51,"Sent Oth Dist Reg",81.0,80.5,112.5
03,"Bergen",3350,"Moonachie Boro",52,"Sent Oth Dist SpEd",29.0,30.0,16.0
03,"Bergen",3350,"Moonachie Boro",60,"Received Oth Dist",1.0,1.0,0.0
03,"Bergen",3550,"New Milford Boro",11,"Onroll (Full)",1660.0,1645.0,1630.0
03,"Bergen",3550,"New Milford Boro",12,"Onroll (Shared)",1.0,1.0,2.0
03,"Bergen",3550,"New Milford Boro",21,"Onroll (SpEd Full)",367.0,380.0,399.0
03,"Bergen",3550,"New Milford Boro",22,"Onroll (SpEd Shared)",1.0,3.0,3.0
03,"Bergen",3550,"New Milford Boro",40,"Sent Private School",9.5,7.0,10.0
03,"Bergen",3550,"New Milford Boro",52,"Sent Oth Dist SpEd",7.0,8.0,14.0
03,"Bergen",3550,"New Milford Boro",60,"Received Oth Dist",33.0,30.0,21.0
03,"Bergen",3600,"North Arlington Boro",11,"Onroll (Full)",1603.0,1592.0,1592.0
03,"Bergen",3600,"North Arlington Boro",21,"Onroll (SpEd Full)",237.0,257.0,259.0
03,"Bergen",3600,"North Arlington Boro",40,"Sent Private School",15.0,18.0,18.0
03,"Bergen",3600,"North Arlington Boro",51,"Sent Oth Dist Reg",0.0,1.0,0.0
03,"Bergen",3600,"North Arlington Boro",52,"Sent Oth Dist SpEd",14.0,21.0,22.0
03,"Bergen",3600,"North Arlington Boro",60,"Received Oth Dist",1.0,,0.0
03,"Bergen",3600,"North Arlington Boro",70,"State Facilities",1.0,,0.0
03,"Bergen",3700,"Northern Highlands Reg",11,"Onroll (Full)",1201.0,1215.0,1180.0
03,"Bergen",3700,"Northern Highlands Reg",12,"Onroll (Shared)",1.0,1.0,0.0
03,"Bergen",3700,"Northern Highlands Reg",21,"Onroll (SpEd Full)",177.0,183.0,185.0
03,"Bergen",3700,"Northern Highlands Reg",22,"Onroll (SpEd Shared)",,3.0,0.0
03,"Bergen",3700,"Northern Highlands Reg",40,"Sent Private School",19.0,16.0,23.0
03,"Bergen",3700,"Northern Highlands Reg",52,"Sent Oth Dist SpEd",15.0,13.0,18.0
03,"Bergen",3700,"Northern Highlands Reg",60,"Received Oth Dist",408.0,420.0,396.0
03,"Bergen",3700,"Northern Highlands Reg",70,"State Facilities",0.0,0.0,1.0
03,"Bergen",3710,"Northern Valley Regional",11,"Onroll (Full)",1838.0,1760.0,1740.0
03,"Bergen",3710,"Northern Valley Regional",12,"Onroll (Shared)",,1.0,1.0
03,"Bergen",3710,"Northern Valley Regional",21,"Onroll (SpEd Full)",552.0,560.0,560.0
03,"Bergen",3710,"Northern Valley Regional",22,"Onroll (SpEd Shared)",10.0,10.0,10.0
03,"Bergen",3710,"Northern Valley Regional",40,"Sent Private School",21.0,25.0,25.0
03,"Bergen",3710,"Northern Valley Regional",51,"Sent Oth Dist Reg",0.0,0.5,0.5
03,"Bergen",3710,"Northern Valley Regional",52,"Sent Oth Dist SpEd",7.0,6.0,6.0
03,"Bergen",3710,"Northern Valley Regional",60,"Received Oth Dist",214.0,231.0,231.0
03,"Bergen",3730,"Northvale Boro",11,"Onroll (Full)",447.0,464.0,480.0
03,"Bergen",3730,"Northvale Boro",21,"Onroll (SpEd Full)",62.0,65.0,65.0
03,"Bergen",3730,"Northvale Boro",40,"Sent Private School",1.0,,0.0
03,"Bergen",3730,"Northvale Boro",52,"Sent Oth Dist SpEd",23.0,28.0,28.0
03,"Bergen",3730,"Northvale Boro",60,"Received Oth Dist",19.0,16.0,16.0
03,"Bergen",3740,"Norwood Boro",11,"Onroll (Full)",538.0,521.0,531.0
03,"Bergen",3740,"Norwood Boro",21,"Onroll (SpEd Full)",53.0,55.0,69.0
03,"Bergen",3740,"Norwood Boro",40,"Sent Private School",3.0,3.0,1.0
03,"Bergen",3740,"Norwood Boro",52,"Sent Oth Dist SpEd",24.0,28.0,25.0
03,"Bergen",3740,"Norwood Boro",60,"Received Oth Dist",,1.0,0.0
03,"Bergen",3760,"Oakland Boro",11,"Onroll (Full)",1131.0,1110.0,1117.0
03,"Bergen",3760,"Oakland Boro",21,"Onroll (SpEd Full)",202.0,219.0,260.0
03,"Bergen",3760,"Oakland Boro",40,"Sent Private School",15.0,21.0,0.0
03,"Bergen",3760,"Oakland Boro",52,"Sent Oth Dist SpEd",12.0,10.0,2.0
03,"Bergen",3850,"Old Tappan Boro",11,"Onroll (Full)",598.0,605.0,674.0
03,"Bergen",3850,"Old Tappan Boro",21,"Onroll (SpEd Full)",42.0,53.0,54.0
03,"Bergen",3850,"Old Tappan Boro",40,"Sent Private School",3.0,7.0,11.0
03,"Bergen",3850,"Old Tappan Boro",52,"Sent Oth Dist SpEd",12.0,6.0,10.0
03,"Bergen",3850,"Old Tappan Boro",60,"Received Oth Dist",1.0,7.0,0.0
03,"Bergen",3870,"Oradell Boro",11,"Onroll (Full)",672.0,666.0,666.0
03,"Bergen",3870,"Oradell Boro",21,"Onroll (SpEd Full)",92.0,84.0,95.0
03,"Bergen",3870,"Oradell Boro",40,"Sent Private School",3.0,,0.0
03,"Bergen",3870,"Oradell Boro",52,"Sent Oth Dist SpEd",6.0,11.0,0.0
03,"Bergen",3910,"Palisades Park",11,"Onroll (Full)",1542.0,1646.0,1779.0
03,"Bergen",3910,"Palisades Park",21,"Onroll (SpEd Full)",162.0,171.0,185.0
03,"Bergen",3910,"Palisades Park",40,"Sent Private School",5.0,4.0,0.0
03,"Bergen",3910,"Palisades Park",52,"Sent Oth Dist SpEd",16.0,15.0,16.0
03,"Bergen",3930,"Paramus Boro",11,"Onroll (Full)",3126.0,3070.0,3056.0
03,"Bergen",3930,"Paramus Boro",21,"Onroll (SpEd Full)",648.0,656.0,650.0
03,"Bergen",3930,"Paramus Boro",22,"Onroll (SpEd Shared)",3.0,,0.0
03,"Bergen",3930,"Paramus Boro",40,"Sent Private School",27.0,26.0,26.0
03,"Bergen",3930,"Paramus Boro",52,"Sent Oth Dist SpEd",15.0,12.0,19.0
03,"Bergen",3930,"Paramus Boro",60,"Received Oth Dist",87.0,93.0,94.0
03,"Bergen",3940,"Park Ridge Boro",11,"Onroll (Full)",995.0,1018.0,1026.0
03,"Bergen",3940,"Park Ridge Boro",12,"Onroll (Shared)",3.0,2.0,2.0
03,"Bergen",3940,"Park Ridge Boro",21,"Onroll (SpEd Full)",199.0,210.0,219.0
03,"Bergen",3940,"Park Ridge Boro",22,"Onroll (SpEd Shared)",3.0,9.0,4.0
03,"Bergen",3940,"Park Ridge Boro",40,"Sent Private School",17.0,14.0,11.0
03,"Bergen",3940,"Park Ridge Boro",52,"Sent Oth Dist SpEd",9.0,5.0,5.0
03,"Bergen",3940,"Park Ridge Boro",60,"Received Oth Dist",6.0,7.0,3.0
03,"Bergen",3960,"Pascack Valley Regional",11,"Onroll (Full)",1671.0,1602.0,1623.0
03,"Bergen",3960,"Pascack Valley Regional",12,"Onroll (Shared)",2.0,4.0,2.0
03,"Bergen",3960,"Pascack Valley Regional",21,"Onroll (SpEd Full)",369.0,354.0,370.0
03,"Bergen",3960,"Pascack Valley Regional",22,"Onroll (SpEd Shared)",9.0,10.0,4.0
03,"Bergen",3960,"Pascack Valley Regional",40,"Sent Private School",22.0,34.0,0.0
03,"Bergen",3960,"Pascack Valley Regional",52,"Sent Oth Dist SpEd",11.5,10.0,7.0
03,"Bergen",3960,"Pascack Valley Regional",60,"Received Oth Dist",36.0,28.0,0.0
03,"Bergen",4300,"Ramapo-Indian Hill Reg",11,"Onroll (Full)",1925.0,1861.0,1873.0
03,"Bergen",4300,"Ramapo-Indian Hill Reg",12,"Onroll (Shared)",3.0,3.0,1.0
03,"Bergen",4300,"Ramapo-Indian Hill Reg",21,"Onroll (SpEd Full)",354.0,366.0,370.0
03,"Bergen",4300,"Ramapo-Indian Hill Reg",22,"Onroll (SpEd Shared)",1.0,4.0,4.0
03,"Bergen",4300,"Ramapo-Indian Hill Reg",40,"Sent Private School",30.0,33.0,33.0
03,"Bergen",4300,"Ramapo-Indian Hill Reg",51,"Sent Oth Dist Reg",2.0,0.0,0.0
03,"Bergen",4300,"Ramapo-Indian Hill Reg",52,"Sent Oth Dist SpEd",13.0,9.0,4.0
03,"Bergen",4300,"Ramapo-Indian Hill Reg",60,"Received Oth Dist",7.0,5.0,0.0
03,"Bergen",4300,"Ramapo-Indian Hill Reg",70,"State Facilities",1.0,1.0,1.0
03,"Bergen",4310,"Ramsey Boro",11,"Onroll (Full)",2418.0,2351.0,2319.0
03,"Bergen",4310,"Ramsey Boro",21,"Onroll (SpEd Full)",309.0,319.0,292.0
03,"Bergen",4310,"Ramsey Boro",40,"Sent Private School",25.0,29.0,0.0
03,"Bergen",4310,"Ramsey Boro",52,"Sent Oth Dist SpEd",11.0,9.0,38.0
03,"Bergen",4310,"Ramsey Boro",60,"Received Oth Dist",159.0,143.0,89.0
03,"Bergen",4370,"Ridgefield Boro",11,"Onroll (Full)",1260.0,1255.0,1267.0
03,"Bergen",4370,"Ridgefield Boro",21,"Onroll (SpEd Full)",429.0,411.0,411.0
03,"Bergen",4370,"Ridgefield Boro",22,"Onroll (SpEd Shared)",,1.0,0.0
03,"Bergen",4370,"Ridgefield Boro",40,"Sent Private School",2.0,1.0,0.0
03,"Bergen",4370,"Ridgefield Boro",52,"Sent Oth Dist SpEd",,1.0,2.0
03,"Bergen",4370,"Ridgefield Boro",60,"Received Oth Dist",229.0,224.5,205.0
03,"Bergen",4380,"Ridgefield Park Twp",11,"Onroll (Full)",1928.0,1867.0,2104.0
03,"Bergen",4380,"Ridgefield Park Twp",12,"Onroll (Shared)",14.0,7.0,0.0
03,"Bergen",4380,"Ridgefield Park Twp",21,"Onroll (SpEd Full)",286.0,350.0,404.0
03,"Bergen",4380,"Ridgefield Park Twp",40,"Sent Private School",8.0,11.0,0.0
03,"Bergen",4380,"Ridgefield Park Twp",51,"Sent Oth Dist Reg",0.0,0.0,1.5
03,"Bergen",4380,"Ridgefield Park Twp",52,"Sent Oth Dist SpEd",8.0,10.0,0.0
03,"Bergen",4380,"Ridgefield Park Twp",60,"Received Oth Dist",345.5,320.5,308.0
03,"Bergen",4390,"Ridgewood Village",11,"Onroll (Full)",4959.0,4955.0,4950.0
03,"Bergen",4390,"Ridgewood Village",12,"Onroll (Shared)",1.0,,0.0
03,"Bergen",4390,"Ridgewood Village",21,"Onroll (SpEd Full)",717.0,744.0,754.0
03,"Bergen",4390,"Ridgewood Village",22,"Onroll (SpEd Shared)",1.0,,0.0
03,"Bergen",4390,"Ridgewood Village",40,"Sent Private School",55.0,52.0,52.0
03,"Bergen",4390,"Ridgewood Village",52,"Sent Oth Dist SpEd",28.5,24.0,24.0
03,"Bergen",4390,"Ridgewood Village",60,"Received Oth Dist",37.0,45.0,42.0
03,"Bergen",4405,"River Dell Regional",11,"Onroll (Full)",1351.0,1359.0,1361.0
03,"Bergen",4405,"River Dell Regional",12,"Onroll (Shared)",3.0,2.0,2.0
03,"Bergen",4405,"River Dell Regional",21,"Onroll (SpEd Full)",227.0,233.0,233.0
03,"Bergen",4405,"River Dell Regional",22,"Onroll (SpEd Shared)",1.0,1.0,1.0
03,"Bergen",4405,"River Dell Regional",40,"Sent Private School",16.0,20.0,19.0
03,"Bergen",4405,"River Dell Regional",52,"Sent Oth Dist SpEd",8.0,7.0,8.0
03,"Bergen",4405,"River Dell Regional",60,"Received Oth Dist",11.0,13.0,11.0
03,"Bergen",4410,"River Edge Boro",11,"Onroll (Full)",1106.0,1126.0,1111.0
03,"Bergen",4410,"River Edge Boro",21,"Onroll (SpEd Full)",129.0,123.0,140.0
03,"Bergen",4410,"River Edge Boro",40,"Sent Private School",1.0,1.0,0.0
03,"Bergen",4410,"River Edge Boro",52,"Sent Oth Dist SpEd",1.0,,0.0
03,"Bergen",4410,"River Edge Boro",60,"Received Oth Dist",27.0,21.0,25.0
03,"Bergen",4430,"River Vale Twp",11,"Onroll (Full)",982.0,971.0,972.0
03,"Bergen",4430,"River Vale Twp",21,"Onroll (SpEd Full)",128.0,125.0,124.0
03,"Bergen",4430,"River Vale Twp",40,"Sent Private School",8.0,3.0,4.0
03,"Bergen",4430,"River Vale Twp",52,"Sent Oth Dist SpEd",8.0,13.0,12.0
03,"Bergen",4430,"River Vale Twp",60,"Received Oth Dist",,1.0,0.0
03,"Bergen",4470,"Rochelle Park Twp",11,"Onroll (Full)",427.0,438.0,402.0
03,"Bergen",4470,"Rochelle Park Twp",21,"Onroll (SpEd Full)",79.0,88.0,92.0
03,"Bergen",4470,"Rochelle Park Twp",40,"Sent Private School",3.0,4.0,7.0
03,"Bergen",4470,"Rochelle Park Twp",51,"Sent Oth Dist Reg",116.0,118.0,154.0
03,"Bergen",4470,"Rochelle Park Twp",52,"Sent Oth Dist SpEd",33.0,33.0,33.0
03,"Bergen",4470,"Rochelle Park Twp",60,"Received Oth Dist",8.0,5.0,8.0
03,"Bergen",4500,"Rockleigh",40,"Sent Private School",1.0,,1.0
03,"Bergen",4500,"Rockleigh",51,"Sent Oth Dist Reg",27.0,26.0,26.0
03,"Bergen",4500,"Rockleigh",52,"Sent Oth Dist SpEd",5.0,5.0,2.0
03,"Bergen",4600,"Rutherford Boro",11,"Onroll (Full)",2309.0,2287.0,2327.0
03,"Bergen",4600,"Rutherford Boro",12,"Onroll (Shared)",5.0,4.0,4.0
03,"Bergen",4600,"Rutherford Boro",21,"Onroll (SpEd Full)",287.0,307.0,307.0
03,"Bergen",4600,"Rutherford Boro",40,"Sent Private School",38.0,38.0,42.0
03,"Bergen",4600,"Rutherford Boro",52,"Sent Oth Dist SpEd",23.0,25.0,27.0
03,"Bergen",4600,"Rutherford Boro",60,"Received Oth Dist",53.0,52.0,56.0
03,"Bergen",4600,"Rutherford Boro",70,"State Facilities",1.0,,0.0
03,"Bergen",4610,"Saddle Brook Twp",11,"Onroll (Full)",1406.0,1419.0,1449.0
03,"Bergen",4610,"Saddle Brook Twp",12,"Onroll (Shared)",8.0,10.0,10.0
03,"Bergen",4610,"Saddle Brook Twp",21,"Onroll (SpEd Full)",355.0,342.0,348.0
03,"Bergen",4610,"Saddle Brook Twp",22,"Onroll (SpEd Shared)",7.0,5.0,4.0
03,"Bergen",4610,"Saddle Brook Twp",40,"Sent Private School",31.0,30.0,26.0
03,"Bergen",4610,"Saddle Brook Twp",51,"Sent Oth Dist Reg",0.0,2.0,1.0
03,"Bergen",4610,"Saddle Brook Twp",52,"Sent Oth Dist SpEd",19.5,18.0,21.0
03,"Bergen",4610,"Saddle Brook Twp",60,"Received Oth Dist",28.0,32.0,32.0
03,"Bergen",4620,"Saddle River Boro",11,"Onroll (Full)",146.0,134.0,138.0
03,"Bergen",4620,"Saddle River Boro",21,"Onroll (SpEd Full)",16.0,14.0,16.0
03,"Bergen",4620,"Saddle River Boro",40,"Sent Private School",4.0,3.0,0.0
03,"Bergen",4620,"Saddle River Boro",51,"Sent Oth Dist Reg",189.0,181.0,203.0
03,"Bergen",4620,"Saddle River Boro",52,"Sent Oth Dist SpEd",40.0,41.0,34.0
03,"Bergen",4620,"Saddle River Boro",60,"Received Oth Dist",17.0,20.0,0.0
03,"Bergen",4845,"South Bergen Jointure Com",21,"Onroll (SpEd Full)",342.0,354.0,351.0
03,"Bergen",4845,"South Bergen Jointure Com",60,"Received Oth Dist",342.0,354.0,351.0
03,"Bergen",4870,"South Hackensack Twp",11,"Onroll (Full)",256.0,262.0,266.0
03,"Bergen",4870,"South Hackensack Twp",21,"Onroll (SpEd Full)",23.0,29.0,29.0
03,"Bergen",4870,"South Hackensack Twp",40,"Sent Private School",1.0,1.0,1.0
03,"Bergen",4870,"South Hackensack Twp",51,"Sent Oth Dist Reg",78.0,74.0,79.0
03,"Bergen",4870,"South Hackensack Twp",52,"Sent Oth Dist SpEd",27.5,22.5,26.5
03,"Bergen",4870,"South Hackensack Twp",60,"Received Oth Dist",3.0,1.0,0.0
03,"Bergen",5150,"Teaneck Twp",11,"Onroll (Full)",2985.0,3122.0,3215.0
03,"Bergen",5150,"Teaneck Twp",12,"Onroll (Shared)",6.0,4.0,0.0
03,"Bergen",5150,"Teaneck Twp",21,"Onroll (SpEd Full)",877.0,859.0,993.0
03,"Bergen",5150,"Teaneck Twp",22,"Onroll (SpEd Shared)",3.0,3.0,0.0
03,"Bergen",5150,"Teaneck Twp",40,"Sent Private School",58.0,73.0,73.0
03,"Bergen",5150,"Teaneck Twp",51,"Sent Oth Dist Reg",0.0,3.0,6.0
03,"Bergen",5150,"Teaneck Twp",52,"Sent Oth Dist SpEd",45.0,41.5,57.0
03,"Bergen",5150,"Teaneck Twp",60,"Received Oth Dist",,1.0,0.0
03,"Bergen",5150,"Teaneck Twp",70,"State Facilities",4.0,,0.0
03,"Bergen",5160,"Tenafly Boro",11,"Onroll (Full)",3163.0,3131.0,3133.0
03,"Bergen",5160,"Tenafly Boro",21,"Onroll (SpEd Full)",515.0,517.0,518.0
